Video,Model,Aktarim_Modu,Frame_ID,Decode_Zamani_ms,Stabil_FPS
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,59,33.86,29.05
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,60,33.87,29.05
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,61,33.98,29.05
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,62,34.03,29.04
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,63,34.07,29.06
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,64,34.04,29.13
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,65,33.97,29.14
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,66,35.97,29.09
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,67,36.55,29.01
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,68,43.19,28.75
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,69,39.05,28.6
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,70,36.93,28.52
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,71,42.93,28.27
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,72,36.67,28.19
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,73,33.82,28.19
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,74,35.36,28.15
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,75,37.52,28.05
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,76,37.9,27.99
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,77,36.35,27.97
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,78,36.33,27.92
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,79,35.12,27.9
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,80,34.02,27.9
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,81,34.25,27.94
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,82,35.07,27.94
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,83,40.3,27.78
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,84,42.55,27.58
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,85,40.49,27.44
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,86,40.29,27.32
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,87,37.46,27.28
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,88,38.34,27.17
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,89,34.14,27.16
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,90,33.95,27.16
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,91,33.98,27.16
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,92,34.02,27.16
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,93,33.9,27.16
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,94,34.11,27.16
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,95,33.78,27.17
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,96,33.88,27.22
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,97,33.92,27.28
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,98,33.86,27.52
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,99,34.01,27.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,100,33.85,27.72
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,101,33.95,27.95
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,102,33.95,28.02
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,103,33.95,28.02
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,104,33.79,28.06
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,105,33.87,28.16
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,106,33.73,28.27
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,107,33.71,28.34
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,108,33.71,28.41
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,109,33.75,28.45
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,110,33.78,28.45
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,111,33.73,28.47
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,112,33.73,28.5
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,113,33.72,28.68
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,114,33.76,28.93
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,115,33.67,29.12
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,116,33.8,29.3
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,117,33.75,29.41
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,118,33.73,29.54
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,119,33.77,29.55
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,120,33.77,29.56
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,121,33.76,29.56
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,122,33.75,29.57
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,123,33.76,29.58
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,124,33.78,29.59
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,125,33.7,29.59
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,126,33.78,29.59
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,127,33.8,29.59
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,128,33.76,29.6
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,129,33.68,29.61
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,130,33.68,29.61
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,131,33.76,29.62
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,132,33.7,29.62
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,133,33.8,29.63
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,134,33.75,29.63
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,135,33.71,29.63
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,136,33.69,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,137,33.82,29.63
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,138,33.77,29.63
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,139,33.72,29.63
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,140,33.73,29.63
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,141,33.67,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,142,33.67,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,143,33.7,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,144,33.73,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,145,33.72,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,146,33.71,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,147,33.74,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,148,33.71,29.64
15439560_1920_1080_25fps,V6_Mufettisli,ZLIB,149,36.7,29.56
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,0,36.44,27.44
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,1,39.57,26.31
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,2,42.39,25.34
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,3,41.76,24.97
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,4,40.0,24.98
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,5,34.59,25.56
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,6,34.44,26.0
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,7,34.12,26.38
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,8,34.03,26.68
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,9,33.76,26.95
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,10,33.74,27.17
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,11,33.73,27.36
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,12,33.74,27.52
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,13,34.16,27.64
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,14,33.73,27.77
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,15,33.82,27.87
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,16,34.11,27.95
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,17,33.79,28.04
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,18,33.79,28.12
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,19,33.81,28.19
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,20,33.79,28.25
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,21,33.74,28.31
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,22,33.91,28.36
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,23,33.77,28.41
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,24,33.76,28.46
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,25,34.0,28.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,26,33.71,28.54
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,27,33.78,28.57
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,28,33.8,28.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,29,33.77,28.64
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,30,33.78,28.71
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,31,33.8,28.87
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,32,33.88,29.11
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,33,33.99,29.33
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,34,33.8,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,35,33.84,29.53
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,36,33.75,29.55
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,37,33.74,29.56
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,38,33.75,29.57
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,39,33.78,29.57
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,40,33.73,29.57
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,41,33.74,29.57
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,42,33.73,29.57
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,43,33.74,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,44,33.7,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,45,33.89,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,46,33.74,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,47,33.75,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,48,33.84,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,49,33.76,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,50,33.76,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,51,33.88,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,52,33.77,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,53,33.81,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,54,33.89,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,55,34.0,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,56,33.8,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,57,33.85,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,58,33.8,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,59,33.84,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,60,33.97,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,61,33.65,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,62,33.79,29.58
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,63,33.78,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,64,33.75,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,65,33.75,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,66,33.69,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,67,33.75,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,68,33.74,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,69,33.75,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,70,33.77,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,71,33.8,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,72,33.85,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,73,33.73,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,74,33.77,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,75,33.8,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,76,33.68,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,77,33.78,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,78,33.87,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,79,33.74,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,80,33.8,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,81,33.78,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,82,33.77,29.59
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,83,33.7,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,84,33.73,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,85,33.77,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,86,33.81,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,87,33.69,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,88,33.73,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,89,33.75,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,90,33.73,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,91,33.8,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,92,33.82,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,93,33.72,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,94,33.76,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,95,33.94,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,96,33.81,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,97,33.74,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,98,33.79,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,99,33.8,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,100,33.81,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,101,33.74,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,102,33.84,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,103,33.76,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,104,33.77,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,105,33.9,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,106,33.8,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,107,33.78,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,108,33.91,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,109,33.68,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,110,33.77,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,111,33.71,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,112,33.67,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,113,33.75,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,114,33.71,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,115,33.9,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,116,33.71,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,117,33.74,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,118,33.81,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,119,33.74,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,120,33.84,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,121,33.85,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,122,33.73,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,123,33.74,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,124,33.71,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,125,33.75,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,126,33.72,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,127,33.8,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,128,33.78,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,129,33.8,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,130,33.75,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,131,33.84,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,132,33.81,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,133,33.74,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,134,33.7,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,135,33.75,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,136,33.73,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,137,33.76,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,138,33.9,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,139,33.76,29.62
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,140,33.85,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,141,33.74,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,142,33.8,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,143,33.87,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,144,33.71,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,145,33.79,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,146,33.76,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,147,33.84,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,148,33.78,29.61
15439560_1920_1080_25fps,V6_Mufettisli,CODEC,149,33.84,29.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,0,35.89,27.86
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,1,35.91,27.85
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,2,37.23,27.52
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,3,35.46,27.68
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,4,34.45,27.94
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,5,34.61,28.1
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,6,35.01,28.16
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,7,34.42,28.27
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,8,33.83,28.41
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,9,33.87,28.52
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,10,33.97,28.6
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,11,33.87,28.67
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,12,33.87,28.74
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,13,34.38,28.76
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,14,33.8,28.81
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,15,33.95,28.85
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,16,33.79,28.9
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,17,33.77,28.94
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,18,33.88,28.97
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,19,33.85,28.99
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,20,33.78,29.02
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,21,33.96,29.04
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,22,33.94,29.06
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,23,33.82,29.08
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,24,34.63,29.07
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,25,33.86,29.09
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,26,33.83,29.11
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,27,33.81,29.12
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,28,34.03,29.13
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,29,33.91,29.14
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,30,33.87,29.2
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,31,33.89,29.26
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,32,33.83,29.36
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,33,33.9,29.4
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,34,33.82,29.42
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,35,33.95,29.44
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,36,33.83,29.47
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,37,33.93,29.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,38,33.83,29.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,39,33.88,29.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,40,33.82,29.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,41,33.87,29.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,42,33.92,29.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,43,33.8,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,44,33.85,29.5
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,45,33.77,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,46,33.88,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,47,33.74,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,48,33.86,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,49,33.77,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,50,33.77,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,51,33.79,29.52
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,52,33.81,29.52
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,53,34.03,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,54,34.06,29.53
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,55,33.96,29.53
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,56,34.4,29.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,57,39.67,29.34
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,58,39.71,29.18
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,59,41.96,28.95
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,60,37.22,28.86
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,61,41.96,28.64
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,62,36.91,28.55
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,63,36.4,28.49
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,64,37.53,28.39
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,65,36.58,28.32
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,66,37.33,28.22
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,67,38.93,28.09
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,68,33.87,28.09
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,69,33.78,28.09
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,70,33.87,28.09
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,71,37.51,28.0
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,72,35.19,27.96
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,73,40.59,27.79
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,74,43.05,27.55
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,75,40.0,27.4
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,76,36.86,27.32
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,77,39.42,27.18
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,78,34.26,27.17
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,79,37.6,27.08
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,80,35.59,27.03
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,81,34.83,27.01
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,82,33.87,27.01
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,83,34.0,27.01
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,84,36.63,26.94
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,85,33.85,26.95
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,86,34.71,26.94
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,87,33.86,27.08
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,88,33.86,27.22
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,89,33.9,27.42
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,90,33.87,27.51
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,91,36.44,27.65
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,92,34.98,27.7
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,93,34.63,27.74
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,94,35.2,27.8
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,95,35.1,27.84
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,96,35.14,27.9
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,97,34.8,28.0
15439560_1920_1080_25fps,V6_Mufettisli,CODEC_ZLIB,98,35.0,27.98
