Video,Model,Aktarim_Modu,Frame_ID,PSNR_dB,SSIM
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,102,29.8,0.93
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,103,29.82,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,104,29.84,0.9307
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,105,29.81,0.9309
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,106,29.8,0.9298
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,107,29.82,0.9309
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,108,29.87,0.9326
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,109,29.85,0.9324
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,110,29.8,0.931
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,111,29.81,0.9312
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,112,29.81,0.9309
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,113,29.8,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,114,29.8,0.9309
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,115,29.79,0.9306
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,116,29.79,0.9303
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,117,29.8,0.9305
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,118,29.78,0.9305
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,119,29.78,0.9301
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,120,29.59,0.9219
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,121,29.71,0.928
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,122,29.73,0.9268
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,123,29.79,0.9288
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,124,29.76,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,125,29.76,0.9283
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,126,29.75,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,127,29.76,0.9278
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,128,29.74,0.9271
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,129,29.75,0.9281
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,130,29.74,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,131,29.75,0.9276
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,132,29.83,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,133,29.77,0.9296
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,134,29.77,0.9295
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,135,29.76,0.9292
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,136,29.75,0.929
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,137,29.78,0.9294
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,138,29.75,0.929
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,139,29.76,0.9291
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,140,29.74,0.9289
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,141,29.75,0.9287
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,142,29.75,0.9288
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,143,29.76,0.929
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,144,29.81,0.9319
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,145,29.76,0.9299
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,146,29.76,0.9298
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,147,29.77,0.9297
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,148,29.75,0.9294
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,149,29.75,0.9292
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,0,29.9,0.9068
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,1,30.24,0.9179
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,2,30.25,0.9165
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,3,30.21,0.9193
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,4,30.2,0.9183
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,5,30.09,0.9097
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,6,30.37,0.9202
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,7,30.39,0.9209
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,8,30.51,0.9172
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,9,30.61,0.9176
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,10,30.48,0.9144
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,11,30.54,0.914
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,12,30.74,0.9182
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,13,30.7,0.9156
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,14,30.7,0.9168
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,15,30.71,0.9155
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,16,30.76,0.9156
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,17,30.72,0.9174
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,18,30.81,0.9181
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,19,30.91,0.9189
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,20,30.93,0.9186
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,21,30.97,0.9195
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,22,31.03,0.9198
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,23,31.01,0.9208
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,24,31.15,0.9258
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,25,30.96,0.9218
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,26,31.01,0.9222
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,27,30.95,0.9237
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,28,30.9,0.9225
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,29,30.81,0.9229
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,30,30.92,0.9207
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,31,30.89,0.9238
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,32,30.94,0.9233
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,33,30.83,0.925
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,34,30.86,0.9249
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,35,30.86,0.927
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,36,30.91,0.9294
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,37,30.87,0.9299
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,38,30.84,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,39,30.88,0.9297
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,40,30.86,0.9276
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,41,30.9,0.9298
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,42,30.83,0.928
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,43,30.82,0.9322
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,44,30.82,0.9304
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,45,30.82,0.9308
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,46,30.84,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,47,30.87,0.93
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,48,30.95,0.9331
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,49,30.9,0.9322
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,50,30.79,0.9275
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,51,30.93,0.9307
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,52,30.94,0.9288
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,53,30.9,0.9306
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,54,30.87,0.9284
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,55,30.84,0.9296
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,56,30.82,0.9274
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,57,30.8,0.9294
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,58,30.73,0.9263
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,59,30.66,0.9277
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,60,30.74,0.9305
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,61,30.65,0.9306
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,62,30.54,0.9277
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,63,30.59,0.9295
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,64,30.59,0.9269
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,65,30.54,0.9259
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,66,30.48,0.9245
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,67,30.49,0.927
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,68,30.44,0.9262
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,69,30.43,0.9281
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,70,30.33,0.926
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,71,30.35,0.9285
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,72,30.41,0.9315
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,73,30.32,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,74,30.27,0.9295
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,75,30.26,0.9295
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,76,30.24,0.9277
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,77,30.29,0.9291
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,78,30.29,0.9271
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,79,30.3,0.9279
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,80,30.23,0.9248
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,81,30.26,0.9257
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,82,30.27,0.9247
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,83,30.23,0.9249
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,84,30.29,0.9288
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,85,30.15,0.9268
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,86,30.12,0.926
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,87,30.1,0.9276
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,88,30.06,0.9275
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,89,30.01,0.9287
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,90,29.93,0.9263
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,91,29.92,0.9283
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,92,29.86,0.9271
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,93,29.88,0.9293
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,94,29.86,0.9286
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,95,29.84,0.9296
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,96,29.89,0.9331
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,97,29.86,0.9326
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,98,29.81,0.9308
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,99,29.83,0.9321
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,100,29.79,0.9301
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,101,29.8,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,102,29.8,0.93
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,103,29.82,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,104,29.84,0.9307
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,105,29.81,0.9309
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,106,29.8,0.9298
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,107,29.82,0.9309
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,108,29.87,0.9326
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,109,29.85,0.9324
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,110,29.8,0.931
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,111,29.81,0.9312
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,112,29.81,0.9309
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,113,29.8,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,114,29.8,0.9309
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,115,29.79,0.9306
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,116,29.79,0.9303
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,117,29.8,0.9305
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,118,29.78,0.9305
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,119,29.78,0.9301
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,120,29.59,0.9219
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,121,29.71,0.928
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,122,29.73,0.9268
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,123,29.79,0.9288
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,124,29.76,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,125,29.76,0.9283
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,126,29.75,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,127,29.76,0.9278
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,128,29.74,0.9271
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,129,29.75,0.9281
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,130,29.74,0.9273
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,131,29.75,0.9276
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,132,29.83,0.9311
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,133,29.77,0.9296
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,134,29.77,0.9295
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,135,29.76,0.9292
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,136,29.75,0.929
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,137,29.78,0.9294
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,138,29.75,0.929
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,139,29.76,0.9291
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,140,29.74,0.9289
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,141,29.75,0.9287
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,142,29.75,0.9288
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,143,29.76,0.929
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,144,29.81,0.9319
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,145,29.76,0.9299
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,146,29.76,0.9298
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,147,29.77,0.9297
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,148,29.75,0.9294
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,149,29.75,0.9292
15439560_1920_1080_25fps,V5_Standart,ZLIB,0,33.17,0.9617
15439560_1920_1080_25fps,V5_Standart,ZLIB,1,33.18,0.9622
15439560_1920_1080_25fps,V5_Standart,ZLIB,2,33.18,0.9621
15439560_1920_1080_25fps,V5_Standart,ZLIB,3,33.18,0.9621
15439560_1920_1080_25fps,V5_Standart,ZLIB,4,33.15,0.9616
15439560_1920_1080_25fps,V5_Standart,ZLIB,5,33.18,0.9622
15439560_1920_1080_25fps,V5_Standart,ZLIB,6,33.17,0.9619
15439560_1920_1080_25fps,V5_Standart,ZLIB,7,33.17,0.9621
15439560_1920_1080_25fps,V5_Standart,ZLIB,8,33.14,0.9617
15439560_1920_1080_25fps,V5_Standart,ZLIB,9,33.17,0.9621
15439560_1920_1080_25fps,V5_Standart,ZLIB,10,33.16,0.9619
15439560_1920_1080_25fps,V5_Standart,ZLIB,11,33.16,0.9619
15439560_1920_1080_25fps,V5_Standart,ZLIB,12,33.13,0.9614
15439560_1920_1080_25fps,V5_Standart,ZLIB,13,33.17,0.962
15439560_1920_1080_25fps,V5_Standart,ZLIB,14,33.16,0.962
15439560_1920_1080_25fps,V5_Standart,ZLIB,15,33.16,0.962
15439560_1920_1080_25fps,V5_Standart,ZLIB,16,33.13,0.9615
15439560_1920_1080_25fps,V5_Standart,ZLIB,17,33.17,0.9621
15439560_1920_1080_25fps,V5_Standart,ZLIB,18,33.16,0.9619
15439560_1920_1080_25fps,V5_Standart,ZLIB,19,33.16,0.9619
15439560_1920_1080_25fps,V5_Standart,ZLIB,20,33.13,0.9615
15439560_1920_1080_25fps,V5_Standart,ZLIB,21,33.17,0.9621
15439560_1920_1080_25fps,V5_Standart,ZLIB,22,33.16,0.9619
15439560_1920_1080_25fps,V5_Standart,ZLIB,23,33.16,0.9619
15439560_1920_1080_25fps,V5_Standart,ZLIB,24,33.13,0.9614
15439560_1920_1080_25fps,V5_Standart,ZLIB,25,33.16,0.962
15439560_1920_1080_25fps,V5_Standart,ZLIB,26,33.19,0.9624
15439560_1920_1080_25fps,V5_Standart,ZLIB,27,33.19,0.9624
15439560_1920_1080_25fps,V5_Standart,ZLIB,28,33.19,0.9622
15439560_1920_1080_25fps,V5_Standart,ZLIB,29,33.21,0.9626
15439560_1920_1080_25fps,V5_Standart,ZLIB,30,33.23,0.9626
15439560_1920_1080_25fps,V5_Standart,ZLIB,31,33.21,0.9619
15439560_1920_1080_25fps,V5_Standart,ZLIB,32,33.21,0.9618
15439560_1920_1080_25fps,V5_Standart,ZLIB,33,33.22,0.9624
15439560_1920_1080_25fps,V5_Standart,ZLIB,34,33.25,0.9634
15439560_1920_1080_25fps,V5_Standart,ZLIB,35,33.23,0.9637
15439560_1920_1080_25fps,V5_Standart,ZLIB,36,33.21,0.9637
15439560_1920_1080_25fps,V5_Standart,ZLIB,37,33.22,0.964
15439560_1920_1080_25fps,V5_Standart,ZLIB,38,33.21,0.964
15439560_1920_1080_25fps,V5_Standart,ZLIB,39,33.18,0.9635
15439560_1920_1080_25fps,V5_Standart,ZLIB,40,33.16,0.9632
15439560_1920_1080_25fps,V5_Standart,ZLIB,41,33.17,0.9634
15439560_1920_1080_25fps,V5_Standart,ZLIB,42,33.17,0.9637
15439560_1920_1080_25fps,V5_Standart,ZLIB,43,33.13,0.9633
15439560_1920_1080_25fps,V5_Standart,ZLIB,44,33.11,0.9632
15439560_1920_1080_25fps,V5_Standart,ZLIB,45,33.13,0.9634
15439560_1920_1080_25fps,V5_Standart,ZLIB,46,33.13,0.9636
15439560_1920_1080_25fps,V5_Standart,ZLIB,47,33.12,0.9633
15439560_1920_1080_25fps,V5_Standart,ZLIB,48,33.12,0.9631
15439560_1920_1080_25fps,V5_Standart,ZLIB,49,33.15,0.9632
15439560_1920_1080_25fps,V5_Standart,ZLIB,50,33.19,0.9634
15439560_1920_1080_25fps,V5_Standart,ZLIB,51,33.28,0.9644
15439560_1920_1080_25fps,V5_Standart,ZLIB,52,33.35,0.9647
15439560_1920_1080_25fps,V5_Standart,ZLIB,53,33.45,0.966
15439560_1920_1080_25fps,V5_Standart,ZLIB,54,33.5,0.9666
15439560_1920_1080_25fps,V5_Standart,ZLIB,55,33.58,0.9674
15439560_1920_1080_25fps,V5_Standart,ZLIB,56,33.59,0.9674
15439560_1920_1080_25fps,V5_Standart,ZLIB,57,33.7,0.969
15439560_1920_1080_25fps,V5_Standart,ZLIB,58,33.72,0.9693
15439560_1920_1080_25fps,V5_Standart,ZLIB,59,33.78,0.97
15439560_1920_1080_25fps,V5_Standart,ZLIB,60,33.8,0.9702
15439560_1920_1080_25fps,V5_Standart,ZLIB,61,33.88,0.9714
15439560_1920_1080_25fps,V5_Standart,ZLIB,62,33.88,0.9713
15439560_1920_1080_25fps,V5_Standart,ZLIB,63,33.92,0.9718
15439560_1920_1080_25fps,V5_Standart,ZLIB,64,33.9,0.9715
15439560_1920_1080_25fps,V5_Standart,ZLIB,65,33.98,0.9725
15439560_1920_1080_25fps,V5_Standart,ZLIB,66,33.96,0.9723
15439560_1920_1080_25fps,V5_Standart,ZLIB,67,33.97,0.9729
15439560_1920_1080_25fps,V5_Standart,ZLIB,68,33.93,0.9726
15439560_1920_1080_25fps,V5_Standart,ZLIB,69,33.95,0.9734
15439560_1920_1080_25fps,V5_Standart,ZLIB,70,33.92,0.9733
15439560_1920_1080_25fps,V5_Standart,ZLIB,71,33.92,0.9738
15439560_1920_1080_25fps,V5_Standart,ZLIB,72,33.87,0.9736
15439560_1920_1080_25fps,V5_Standart,ZLIB,73,33.85,0.9742
15439560_1920_1080_25fps,V5_Standart,ZLIB,74,33.76,0.9737
15439560_1920_1080_25fps,V5_Standart,ZLIB,75,33.71,0.9736
15439560_1920_1080_25fps,V5_Standart,ZLIB,76,33.67,0.9735
15439560_1920_1080_25fps,V5_Standart,ZLIB,77,33.64,0.9736
15439560_1920_1080_25fps,V5_Standart,ZLIB,78,33.62,0.9735
15439560_1920_1080_25fps,V5_Standart,ZLIB,79,33.59,0.9733
15439560_1920_1080_25fps,V5_Standart,ZLIB,80,33.56,0.9728
15439560_1920_1080_25fps,V5_Standart,ZLIB,81,33.57,0.973
15439560_1920_1080_25fps,V5_Standart,ZLIB,82,33.56,0.9727
15439560_1920_1080_25fps,V5_Standart,ZLIB,83,33.55,0.9727
15439560_1920_1080_25fps,V5_Standart,ZLIB,84,33.54,0.9726
15439560_1920_1080_25fps,V5_Standart,ZLIB,85,33.55,0.9728
15439560_1920_1080_25fps,V5_Standart,ZLIB,86,33.52,0.9724
15439560_1920_1080_25fps,V5_Standart,ZLIB,87,33.51,0.9722
15439560_1920_1080_25fps,V5_Standart,ZLIB,88,33.48,0.9717
15439560_1920_1080_25fps,V5_Standart,ZLIB,89,33.5,0.972
15439560_1920_1080_25fps,V5_Standart,ZLIB,90,33.47,0.9715
15439560_1920_1080_25fps,V5_Standart,ZLIB,91,33.45,0.9712
15439560_1920_1080_25fps,V5_Standart,ZLIB,92,33.42,0.9708
15439560_1920_1080_25fps,V5_Standart,ZLIB,93,33.45,0.9711
15439560_1920_1080_25fps,V5_Standart,ZLIB,94,33.43,0.9707
15439560_1920_1080_25fps,V5_Standart,ZLIB,95,33.42,0.9706
15439560_1920_1080_25fps,V5_Standart,ZLIB,96,33.4,0.9702
15439560_1920_1080_25fps,V5_Standart,ZLIB,97,33.43,0.9705
15439560_1920_1080_25fps,V5_Standart,ZLIB,98,33.42,0.9704
15439560_1920_1080_25fps,V5_Standart,ZLIB,99,33.41,0.9703
15439560_1920_1080_25fps,V5_Standart,ZLIB,100,33.38,0.9697
15439560_1920_1080_25fps,V5_Standart,ZLIB,101,33.42,0.9703
15439560_1920_1080_25fps,V5_Standart,ZLIB,102,33.39,0.97
15439560_1920_1080_25fps,V5_Standart,ZLIB,103,33.4,0.9701
15439560_1920_1080_25fps,V5_Standart,ZLIB,104,33.37,0.9695
15439560_1920_1080_25fps,V5_Standart,ZLIB,105,33.4,0.9701
15439560_1920_1080_25fps,V5_Standart,ZLIB,106,33.37,0.9698
15439560_1920_1080_25fps,V5_Standart,ZLIB,107,33.37,0.9697
15439560_1920_1080_25fps,V5_Standart,ZLIB,108,33.35,0.9693
15439560_1920_1080_25fps,V5_Standart,ZLIB,109,33.39,0.9698
15439560_1920_1080_25fps,V5_Standart,ZLIB,110,33.38,0.9695
15439560_1920_1080_25fps,V5_Standart,ZLIB,111,33.38,0.9694
15439560_1920_1080_25fps,V5_Standart,ZLIB,112,33.34,0.9688
15439560_1920_1080_25fps,V5_Standart,ZLIB,113,33.37,0.9692
15439560_1920_1080_25fps,V5_Standart,ZLIB,114,33.36,0.969
15439560_1920_1080_25fps,V5_Standart,ZLIB,115,33.36,0.969
15439560_1920_1080_25fps,V5_Standart,ZLIB,116,33.33,0.9683
15439560_1920_1080_25fps,V5_Standart,ZLIB,117,33.37,0.9689
15439560_1920_1080_25fps,V5_Standart,ZLIB,118,33.35,0.9687
15439560_1920_1080_25fps,V5_Standart,ZLIB,119,33.35,0.9687
15439560_1920_1080_25fps,V5_Standart,ZLIB,120,33.31,0.9682
15439560_1920_1080_25fps,V5_Standart,ZLIB,121,33.35,0.9688
15439560_1920_1080_25fps,V5_Standart,ZLIB,122,33.34,0.9686
15439560_1920_1080_25fps,V5_Standart,ZLIB,123,33.34,0.9687
15439560_1920_1080_25fps,V5_Standart,ZLIB,124,33.3,0.9682
15439560_1920_1080_25fps,V5_Standart,ZLIB,125,33.37,0.9691
15439560_1920_1080_25fps,V5_Standart,ZLIB,126,33.39,0.9693
15439560_1920_1080_25fps,V5_Standart,ZLIB,127,33.38,0.9692
15439560_1920_1080_25fps,V5_Standart,ZLIB,128,33.38,0.9689
15439560_1920_1080_25fps,V5_Standart,ZLIB,129,33.39,0.9692
15439560_1920_1080_25fps,V5_Standart,ZLIB,130,33.38,0.9691
15439560_1920_1080_25fps,V5_Standart,ZLIB,131,33.34,0.9688
15439560_1920_1080_25fps,V5_Standart,ZLIB,132,33.32,0.9685
15439560_1920_1080_25fps,V5_Standart,ZLIB,133,33.35,0.9689
15439560_1920_1080_25fps,V5_Standart,ZLIB,134,33.34,0.9687
15439560_1920_1080_25fps,V5_Standart,ZLIB,135,33.34,0.9687
